/data/ntu/NTU60_224x224/rgb/S003C003P001R001A004_rgb.avi,/data/ntu/NTU60_224x224/skeletons/S003C003P001R001A004.skeleton.npy,0
/data/ntu/NTU60_224x224/rgb/S017C001P017R002A010_rgb.avi,/data/ntu/NTU60_224x224/skeletons/S017C001P017R002A010.skeleton.npy,2
/data/ntu/NTU60_224x224/rgb/S011C002P019R001A048_rgb.avi,/data/ntu/NTU60_224x224/skeletons/S011C002P019R001A048.skeleton.npy,7
/data/ntu/NTU60_224x224/rgb/S002C003P014R002A010_rgb.avi,/data/ntu/NTU60_224x224/skeletons/S002C003P014R002A010.skeleton.npy,2
/data/ntu/NTU60_224x224/rgb/S002C002P009R001A041_rgb.avi,/data/ntu/NTU60_224x224/skeletons/S002C002P009R001A041.skeleton.npy,5
/data/ntu/NTU60_224x224/rgb/S003C001P002R002A006_rgb.avi,/data/ntu/NTU60_224x224/skeletons/S003C001P002R002A006.skeleton.npy,1
/data/ntu/NTU60_224x224/rgb/S001C003P001R001A059_rgb.avi,/data/ntu/NTU60_224x224/skeletons/S001C003P001R001A059.skeleton.npy,10
/data/ntu/NTU60_224x224/rgb/S016C001P025R001A016_rgb.avi,/data/ntu/NTU60_224x224/skeletons/S016C001P025R001A016.skeleton.npy,4
/data/ntu/NTU60_224x224/rgb/S011C002P016R001A043_rgb.avi,/data/ntu/NTU60_224x224/skeletons/S011C002P016R001A043.skeleton.npy,6
/data/ntu/NTU60_224x224/rgb/S003C001P001R001A057_rgb.avi,/data/ntu/NTU60_224x224/skeletons/S003C001P001R001A057.skeleton.npy,9
/data/ntu/NTU60_224x224/rgb/S008C003P015R001A013_rgb.avi,/data/ntu/NTU60_224x224/skeletons/S008C003P015R001A013.skeleton.npy,3
/data/ntu/NTU60_224x224/rgb/S017C002P009R001A060_rgb.avi,/data/ntu/NTU60_224x224/skeletons/S017C002P009R001A060.skeleton.npy,11
/data/ntu/NTU60_224x224/rgb/S002C002P009R001A043_rgb.avi,/data/ntu/NTU60_224x224/skeletons/S002C002P009R001A043.skeleton.npy,6
/data/ntu/NTU60_224x224/rgb/S007C001P025R001A060_rgb.avi,/data/ntu/NTU60_224x224/skeletons/S007C001P025R001A060.skeleton.npy,11
/data/ntu/NTU60_224x224/rgb/S003C001P001R002A006_rgb.avi,/data/ntu/NTU60_224x224/skeletons/S003C001P001R002A006.skeleton.npy,1
/data/ntu/NTU60_224x224/rgb/S013C002P016R001A059_rgb.avi,/data/ntu/NTU60_224x224/skeletons/S013C002P016R001A059.skeleton.npy,10
/data/ntu/NTU60_224x224/rgb/S005C003P017R001A043_rgb.avi,/data/ntu/NTU60_224x224/skeletons/S005C003P017R001A043.skeleton.npy,6
/data/ntu/NTU60_224x224/rgb/S017C003P016R001A060_rgb.avi,/data/ntu/NTU60_224x224/skeletons/S017C003P016R001A060.skeleton.npy,11
/data/ntu/NTU60_224x224/rgb/S013C003P025R002A059_rgb.avi,/data/ntu/NTU60_224x224/skeletons/S013C003P025R002A059.skeleton.npy,10
/data/ntu/NTU60_224x224/rgb/S006C002P019R001A057_rgb.avi,/data/ntu/NTU60_224x224/skeletons/S006C002P019R001A057.skeleton.npy,9
/data/ntu/NTU60_224x224/rgb/S011C001P017R001A052_rgb.avi,/data/ntu/NTU60_224x224/skeletons/S011C001P017R001A052.skeleton.npy,8
/data/ntu/NTU60_224x224/rgb/S010C001P015R001A016_rgb.avi,/data/ntu/NTU60_224x224/skeletons/S010C001P015R001A016.skeleton.npy,4
/data/ntu/NTU60_224x224/rgb/S011C002P016R002A059_rgb.avi,/data/ntu/NTU60_224x224/skeletons/S011C002P016R002A059.skeleton.npy,10
/data/ntu/NTU60_224x224/rgb/S009C003P017R001A016_rgb.avi,/data/ntu/NTU60_224x224/skeletons/S009C003P017R001A016.skeleton.npy,4
/data/ntu/NTU60_224x224/rgb/S011C003P001R001A059_rgb.avi,/data/ntu/NTU60_224x224/skeletons/S011C003P001R001A059.skeleton.npy,10
/data/ntu/NTU60_224x224/rgb/S011C002P002R001A048_rgb.avi,/data/ntu/NTU60_224x224/skeletons/S011C002P002R001A048.skeleton.npy,7
/data/ntu/NTU60_224x224/rgb/S014C003P017R002A048_rgb.avi,/data/ntu/NTU60_224x224/skeletons/S014C003P017R002A048.skeleton.npy,7
/data/ntu/NTU60_224x224/rgb/S002C001P009R002A057_rgb.avi,/data/ntu/NTU60_224x224/skeletons/S002C001P009R002A057.skeleton.npy,9
/data/ntu/NTU60_224x224/rgb/S001C003P004R002A041_rgb.avi,/data/ntu/NTU60_224x224/skeletons/S001C003P004R002A041.skeleton.npy,5
/data/ntu/NTU60_224x224/rgb/S017C003P009R001A048_rgb.avi,/data/ntu/NTU60_224x224/skeletons/S017C003P009R001A048.skeleton.npy,7
/data/ntu/NTU60_224x224/rgb/S011C001P017R001A016_rgb.avi,/data/ntu/NTU60_224x224/skeletons/S011C001P017R001A016.skeleton.npy,4
/data/ntu/NTU60_224x224/rgb/S005C001P016R001A052_rgb.avi,/data/ntu/NTU60_224x224/skeletons/S005C001P016R001A052.skeleton.npy,8
/data/ntu/NTU60_224x224/rgb/S007C001P016R001A048_rgb.avi,/data/ntu/NTU60_224x224/skeletons/S007C001P016R001A048.skeleton.npy,7
